8/4/2015 11:39:08 AM,System.Exception,"Error occurred during application startup"
8/4/2015 11:39:08 AM,System.Data.Entity.Core.ProviderIncompatibleException,"An error occurred accessing the database. This usually means that the connection to the database failed. Check that the connection string is correct and that the appropriate DbContext constructor is being used to specify it or find it in the application's config file. See http://go.microsoft.com/fwlink/?LinkId=386386 for information on DbContext and connections. See the inner exception for details of the failure."
8/4/2015 11:39:08 AM,System.Data.Entity.Core.ProviderIncompatibleException,"The provider did not return a ProviderManifestToken string."
8/4/2015 11:39:08 AM,System.Data.SqlClient.SqlException,"A network-related or instance-specific error occurred while establishing a connection to SQL Server. The server was not found or was not accessible. Verify that the instance name is correct and that SQL Server is configured to allow remote connections. (provider: SQL Network Interfaces, error: 26 - Error Locating Server/Instance Specified)"
8/4/2015 11:40:52 AM,System.Exception,"Error occurred during application startup"
8/4/2015 11:40:52 AM,System.Data.Entity.Core.ProviderIncompatibleException,"An error occurred accessing the database. This usually means that the connection to the database failed. Check that the connection string is correct and that the appropriate DbContext constructor is being used to specify it or find it in the application's config file. See http://go.microsoft.com/fwlink/?LinkId=386386 for information on DbContext and connections. See the inner exception for details of the failure."
8/4/2015 11:40:52 AM,System.Data.Entity.Core.ProviderIncompatibleException,"The provider did not return a ProviderManifestToken string."
8/4/2015 11:40:52 AM,System.Data.SqlClient.SqlException,"A network-related or instance-specific error occurred while establishing a connection to SQL Server. The server was not found or was not accessible. Verify that the instance name is correct and that SQL Server is configured to allow remote connections. (provider: Named Pipes Provider, error: 40 - Could not open a connection to SQL Server)"
8/4/2015 11:40:52 AM,System.ComponentModel.Win32Exception,"The network path was not found"
10/13/2015 1:08:24 PM,System.Web.HttpUnhandledException,"Exception of type 'System.Web.HttpUnhandledException' was thrown."
10/13/2015 1:08:24 PM,System.Data.Entity.Core.EntityException,"The underlying provider failed on Open."
10/13/2015 1:08:24 PM,System.Data.SqlClient.SqlException,"Cannot open database "rock-production" requested by the login. The login failed.
Login failed for user 'sa'."
10/13/2015 1:08:25 PM,System.Exception,"Could not update a block attribute ( Entity Type Id: 38; Property Name: Transport Container ). "
10/13/2015 1:08:25 PM,System.Data.Entity.Core.EntityException,"The underlying provider failed on Open."
10/13/2015 1:08:25 PM,System.Data.SqlClient.SqlException,"Cannot open database "rock-production" requested by the login. The login failed.
Login failed for user 'sa'."
10/13/2015 1:08:26 PM,System.ComponentModel.Composition.CompositionException,"The composition produced a single composition error. The root cause is provided below. Review the CompositionException.Errors property for more detailed information.

1) Cannot open database "rock-production" requested by the login. The login failed.
Login failed for user 'sa'.

Resulting in: The underlying provider failed on Open.

Resulting in: An exception occurred while trying to create an instance of type 'Rock.Communication.Medium.Sms'.

Resulting in: Cannot activate part 'Rock.Communication.Medium.Sms'.
Element: Rock.Communication.Medium.Sms -->  Rock.Communication.Medium.Sms -->  AssemblyCatalog (Assembly="Rock, Version=1.3.5.0, Culture=neutral, PublicKeyToken=null")

Resulting in: Cannot get export 'Rock.Communication.Medium.Sms (ContractName="Rock.Communication.MediumComponent")' from part 'Rock.Communication.Medium.Sms'.
Element: Rock.Communication.Medium.Sms (ContractName="Rock.Communication.MediumComponent") -->  Rock.Communication.Medium.Sms -->  AssemblyCatalog (Assembly="Rock, Version=1.3.5.0, Culture=neutral, PublicKeyToken=null")
"
10/13/2015 1:08:39 PM,System.Web.HttpUnhandledException,"Exception of type 'System.Web.HttpUnhandledException' was thrown."
10/13/2015 1:08:39 PM,System.Data.Entity.Core.EntityException,"The underlying provider failed on Open."
10/13/2015 1:08:39 PM,System.Data.SqlClient.SqlException,"Cannot open database "rock-production" requested by the login. The login failed.
Login failed for user 'sa'."
10/13/2015 1:08:40 PM,System.ComponentModel.Composition.CompositionException,"The composition produced a single composition error. The root cause is provided below. Review the CompositionException.Errors property for more detailed information.

1) Cannot open database "rock-production" requested by the login. The login failed.
Login failed for user 'sa'.

Resulting in: The underlying provider failed on Open.

Resulting in: An exception occurred while trying to create an instance of type 'Rock.Communication.Medium.Sms'.

Resulting in: Cannot activate part 'Rock.Communication.Medium.Sms'.
Element: Rock.Communication.Medium.Sms -->  Rock.Communication.Medium.Sms -->  AssemblyCatalog (Assembly="Rock, Version=1.3.5.0, Culture=neutral, PublicKeyToken=null")

Resulting in: Cannot get export 'Rock.Communication.Medium.Sms (ContractName="Rock.Communication.MediumComponent")' from part 'Rock.Communication.Medium.Sms'.
Element: Rock.Communication.Medium.Sms (ContractName="Rock.Communication.MediumComponent") -->  Rock.Communication.Medium.Sms -->  AssemblyCatalog (Assembly="Rock, Version=1.3.5.0, Culture=neutral, PublicKeyToken=null")
"
10/13/2015 1:11:01 PM,System.Web.HttpUnhandledException,"Exception of type 'System.Web.HttpUnhandledException' was thrown."
10/13/2015 1:11:01 PM,System.Data.Entity.Core.EntityException,"The underlying provider failed on Open."
10/13/2015 1:11:01 PM,System.Data.SqlClient.SqlException,"Cannot open database "rock-production" requested by the login. The login failed.
Login failed for user 'sa'."
10/13/2015 1:11:01 PM,System.ComponentModel.Composition.CompositionException,"The composition produced a single composition error. The root cause is provided below. Review the CompositionException.Errors property for more detailed information.

1) Cannot open database "rock-production" requested by the login. The login failed.
Login failed for user 'sa'.

Resulting in: The underlying provider failed on Open.

Resulting in: An exception occurred while trying to create an instance of type 'Rock.Communication.Medium.Sms'.

Resulting in: Cannot activate part 'Rock.Communication.Medium.Sms'.
Element: Rock.Communication.Medium.Sms -->  Rock.Communication.Medium.Sms -->  AssemblyCatalog (Assembly="Rock, Version=1.3.5.0, Culture=neutral, PublicKeyToken=null")

Resulting in: Cannot get export 'Rock.Communication.Medium.Sms (ContractName="Rock.Communication.MediumComponent")' from part 'Rock.Communication.Medium.Sms'.
Element: Rock.Communication.Medium.Sms (ContractName="Rock.Communication.MediumComponent") -->  Rock.Communication.Medium.Sms -->  AssemblyCatalog (Assembly="Rock, Version=1.3.5.0, Culture=neutral, PublicKeyToken=null")
"
10/13/2015 1:11:03 PM,System.Web.HttpUnhandledException,"Exception of type 'System.Web.HttpUnhandledException' was thrown."
10/13/2015 1:11:03 PM,System.Data.Entity.Core.EntityException,"The underlying provider failed on Open."
10/13/2015 1:11:03 PM,System.Data.SqlClient.SqlException,"Cannot open database "rock-production" requested by the login. The login failed.
Login failed for user 'sa'."
10/13/2015 1:11:04 PM,System.ComponentModel.Composition.CompositionException,"The composition produced a single composition error. The root cause is provided below. Review the CompositionException.Errors property for more detailed information.

1) Cannot open database "rock-production" requested by the login. The login failed.
Login failed for user 'sa'.

Resulting in: The underlying provider failed on Open.

Resulting in: An exception occurred while trying to create an instance of type 'Rock.Communication.Medium.Sms'.

Resulting in: Cannot activate part 'Rock.Communication.Medium.Sms'.
Element: Rock.Communication.Medium.Sms -->  Rock.Communication.Medium.Sms -->  AssemblyCatalog (Assembly="Rock, Version=1.3.5.0, Culture=neutral, PublicKeyToken=null")

Resulting in: Cannot get export 'Rock.Communication.Medium.Sms (ContractName="Rock.Communication.MediumComponent")' from part 'Rock.Communication.Medium.Sms'.
Element: Rock.Communication.Medium.Sms (ContractName="Rock.Communication.MediumComponent") -->  Rock.Communication.Medium.Sms -->  AssemblyCatalog (Assembly="Rock, Version=1.3.5.0, Culture=neutral, PublicKeyToken=null")
"
10/13/2015 1:13:17 PM,System.Web.HttpUnhandledException,"Exception of type 'System.Web.HttpUnhandledException' was thrown."
10/13/2015 1:13:17 PM,System.Data.Entity.Core.EntityException,"The underlying provider failed on Open."
10/13/2015 1:13:17 PM,System.Data.SqlClient.SqlException,"Cannot open database "rock-production" requested by the login. The login failed.
Login failed for user 'sa'."
10/13/2015 1:13:17 PM,System.ComponentModel.Composition.CompositionException,"The composition produced a single composition error. The root cause is provided below. Review the CompositionException.Errors property for more detailed information.

1) Cannot open database "rock-production" requested by the login. The login failed.
Login failed for user 'sa'.

Resulting in: The underlying provider failed on Open.

Resulting in: An exception occurred while trying to create an instance of type 'Rock.Communication.Medium.Sms'.

Resulting in: Cannot activate part 'Rock.Communication.Medium.Sms'.
Element: Rock.Communication.Medium.Sms -->  Rock.Communication.Medium.Sms -->  AssemblyCatalog (Assembly="Rock, Version=1.3.5.0, Culture=neutral, PublicKeyToken=null")

Resulting in: Cannot get export 'Rock.Communication.Medium.Sms (ContractName="Rock.Communication.MediumComponent")' from part 'Rock.Communication.Medium.Sms'.
Element: Rock.Communication.Medium.Sms (ContractName="Rock.Communication.MediumComponent") -->  Rock.Communication.Medium.Sms -->  AssemblyCatalog (Assembly="Rock, Version=1.3.5.0, Culture=neutral, PublicKeyToken=null")
"
